CodObr,NumPar,CodPar,RenPar,CanPar,PreUni,SubPar,HorHom,UniMat,UniEqu,UniMan,DiaCom,Puindi,PreSoc,AdmIni,Utilid,Financ,Divid1,DiaCo1,CapPar,RenDi2,fECiNI,Nota01,AplISV,Nota02,PorISV,STotMat,STotEqu,SSubMan,SPreSoc,STotB01,STotB02,StotB03,STotMan,SCosDir,SAdmini,SUtilid,SFinanc,SImpues,SHorHom,SDurDia,SCosHom,DiaIni,STotGas,STotPar,PreSoc2,STarCom,SSubMan2,SPreSoc2,CodGru
"576PDVS2",100,"PAR0942",4.0000000000000000e+01,6.3360000000000000e+03,3.7160000000000004e+01," ",1.3939200000000001e+04,1.2090000000000000e+01,7.0000000000000007e-02,1.7210000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.2090000000000000e+01,2.8500000000000001e+00,1.5300000000000000e+02,5.3550000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8850000000000000e+02,2.9370000000000001e+01,4.4100000000000001e+00,3.3799999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3939200000000001e+04,1.5840000000000001e+02,7.8227272727272732e+00,,0.0000000000000000e+00,2.3544576000000001e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",101,"CAJAMED",3.5000000000000000e+01,6.4000000000000000e+01,6.4502999999999997e+02," ",7.6068571428571431e+01,5.0000000000000000e+02,9.8999999999999999e-01,8.9100000000000001e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,5.0000000000000000e+02,3.4799999999999997e+01,6.9299999999999997e+01,2.4255000000000001e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1185000000000002e+02,5.0989999999999998e+02,7.6489999999999995e+01,5.8640000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,7.6068571428571431e+01,1.8285714285714285e+00,7.4963942307692308e+00,,0.0000000000000000e+00,4.1281919999999998e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",104,"P0005222",1.0000000000000000e+01,5.7600000000000000e+02,1.2170000000000000e+02," ",1.9584000000000001e+03,5.1750000000000000e+01,2.1280000000000001e+01,2.3180000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,5.1750000000000000e+01,2.1281999999999999e+02,5.1500000000000000e+01,1.8025000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3175000000000000e+02,9.6210000000000008e+01,1.4430000000000000e+01,1.1060000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.9584000000000001e+03,5.7600000000000001e+01,6.8176470588235292e+00,,0.0000000000000000e+00,7.0099199999999997e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",106,"P0001171",3.5000000000000000e+01,7.9579600000000000e+03,1.3430000000000000e+01," ",5.9116274285714289e+03,4.4399999999999995e+00,8.3999999999999997e-01,5.3399999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,4.4399999999999995e+00,2.9350000000000001e+01,4.1500000000000000e+01,1.4525000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8675000000000000e+02,1.0619999999999999e+01,1.5900000000000001e+00,1.2200000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9116274285714289e+03,2.2737028571428573e+02,7.1884615384615378e+00,,0.0000000000000000e+00,1.0687539999999999e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",107,"P0001172",1.5000000000000000e+02,1.2276850000000000e+04,1.6700000000000003e+01," ",1.1949467333333334e+04,5.5900000000000007e+00,8.1000000000000005e-01,6.7999999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,5.5900000000000007e+00,1.2143000000000001e+02,2.2650000000000000e+02,7.9275000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0192500000000000e+03,1.3200000000000001e+01,1.9800000000000000e+00,1.5200000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1949467333333334e+04,8.1845666666666673e+01,6.9863013698630132e+00,,0.0000000000000000e+00,2.0502339999999999e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",108,"P0001173",7.0000000000000000e+01,3.1675400000000000e+03,1.4199999999999999e+01," ",1.1765148571428572e+03,8.1400000000000006e+00,4.1999999999999998e-01,2.6699999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"N",,0.0000000000000000e+00,8.1400000000000006e+00,2.9350000000000001e+01,4.1500000000000000e+01,1.4525000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8675000000000000e+02,1.1230000000000000e+01,1.6799999999999999e+00,1.2900000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1765148571428572e+03,4.5250571428571426e+01,7.1884615384615378e+00,,0.0000000000000000e+00,4.4979070000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",109,"P0001209",1.5000000000000000e+02,6.1895100000000002e+03,1.4230000000000000e+01," ",6.0244564000000009e+03,4.3499999999999996e+00,1.0000000000000001e-01,6.7999999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"N",,0.0000000000000000e+00,4.3499999999999996e+00,1.4409999999999998e+01,2.2650000000000000e+02,7.9275000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0192500000000000e+03,1.1250000000000000e+01,1.6899999999999999e+00,1.2900000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0244564000000009e+03,4.1263400000000004e+01,6.9863013698630123e+00,,0.0000000000000000e+00,8.8076729999999996e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",110,"P0001211",2.0000000000000000e+02,1.2379020000000000e+04,2.1680000000000000e+01," ",6.0657197999999999e+03,1.3430000000000000e+01,1.0000000000000001e-01,3.6099999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"N",,0.0000000000000000e+00,1.3430000000000000e+01,1.9510000000000002e+01,1.6050000000000000e+02,5.6175000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2225000000000000e+02,1.7140000000000001e+01,2.5699999999999998e+00,1.9700000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0657197999999999e+03,6.1895099999999999e+01,7.3673469387755102e+00,,0.0000000000000000e+00,2.6837715000000002e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",112,"P0001217",2.5000000000000000e+01,5.3052799999999997e+03,1.7879999999999999e+01," ",5.9419135999999999e+03,5.9899999999999993e+00,1.3000000000000000e-01,8.0099999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,5.9899999999999993e+00,3.3200000000000003e+00,4.4500000000000000e+01,1.5575000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0025000000000000e+02,1.4129999999999999e+01,2.1200000000000001e+00,1.6299999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9419135999999999e+03,2.1221119999999999e+02,7.1517857142857135e+00,,0.0000000000000000e+00,9.4858410000000003e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",113,"P0001250",2.5000000000000000e+01,5.7600000000000000e+03,2.2780000000000001e+01," ",5.9904000000000005e+03,1.0390000000000001e+01,1.4999999999999999e-01,7.4699999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.0390000000000001e+01,3.7999999999999998e+00,4.1500000000000000e+01,1.4525000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8675000000000000e+02,1.8010000000000002e+01,2.7000000000000002e+00,2.0699999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.9904000000000005e+03,2.3040000000000001e+02,7.1826923076923066e+00,,0.0000000000000000e+00,1.3121279999999999e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",114,"P0001251",2.5000000000000000e+01,1.1520000000000000e+03,3.2689999999999998e+01," ",1.1980799999999999e+03,1.8219999999999999e+01,1.4999999999999999e-01,7.4699999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.8219999999999999e+01,3.7999999999999998e+00,4.1500000000000000e+01,1.4525000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8675000000000000e+02,2.5840000000000000e+01,3.8799999999999999e+00,2.9700000000000002e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1980799999999999e+03,4.6079999999999998e+01,7.1826923076923084e+00,,0.0000000000000000e+00,3.7658879999999997e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",115,"P0002930",2.5000000000000000e+01,1.1520000000000000e+03,3.3399999999999999e+01," ",1.1059200000000001e+03,1.4100000000000000e+01,6.0000000000000000e+00,6.2999999999999998e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.4100000000000000e+01,1.5000000000000000e+02,3.5000000000000000e+01,1.2250000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5750000000000000e+02,2.6399999999999999e+01,3.9600000000000000e+00,3.0400000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1059200000000001e+03,4.6079999999999998e+01,6.5624999999999991e+00,,0.0000000000000000e+00,3.8476800000000003e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",116,"P0005841",4.0000000000000000e+01,3.4560000000000000e+03,1.9640000000000001e+01," ",3.1104000000000001e+03,8.4000000000000004e+00,2.9999999999999999e-02,7.0899999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,8.4000000000000004e+00,1.1099999999999999e+00,6.3000000000000000e+01,2.2050000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8350000000000000e+02,1.5520000000000000e+01,2.3300000000000001e+00,1.7900000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1104000000000001e+03,8.6400000000000006e+01,7.8777777777777782e+00,,0.0000000000000000e+00,6.7875839999999997e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",119,"P0001321",3.0000000000000000e+01,1.1520000000000000e+03,1.9750999999999999e+02," ",6.4511999999999998e+03,1.1287000000000000e+02,5.9999999999999998e-02,4.3200000000000003e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.1287000000000000e+02,1.8000000000000000e+00,2.8800000000000000e+02,1.0080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2960000000000000e+03,1.5613000000000000e+02,2.3420000000000002e+01,1.7960000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,6.4511999999999998e+03,3.8399999999999999e+01,7.7142857142857144e+00,,0.0000000000000000e+00,2.2753151999999999e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",120,"P0002986",3.0000000000000000e+01,1.1520000000000000e+03,2.4691999999999999e+02," ",7.0655999999999995e+03,1.3813999999999999e+02,8.4499999999999993e+00,4.8600000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.3813999999999999e+02,2.5357000000000002e+02,3.2400000000000000e+02,1.1340000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4580000000000000e+03,1.9519000000000000e+02,2.9280000000000001e+01,2.2449999999999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,7.0655999999999995e+03,3.8399999999999999e+01,7.9239130434782625e+00,,0.0000000000000000e+00,2.8445184000000003e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",121,"P0001303",5.0000000000000000e+01,1.1520000000000000e+03,2.4035999999999999e+02," ",3.7324800000000000e+03,1.6525000000000000e+02,5.0000000000000003e-02,2.4710000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.6525000000000000e+02,2.5099999999999998e+00,2.7450000000000000e+02,9.6075000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2352500000000000e+03,1.9000999999999999e+02,2.8500000000000000e+01,2.1850000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.7324800000000000e+03,2.3039999999999999e+01,7.6265432098765435e+00,,0.0000000000000000e+00,2.7689471999999997e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",123,"P0005453",5.0000000000000000e+00,1.2800000000000000e+02,4.5169999999999999e+02," ",4.0960000000000002e+02,3.3000000000000000e+02,7.2800000000000002e+00,1.9800000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,3.3000000000000000e+02,3.6399999999999999e+01,2.2000000000000000e+01,7.7000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9000000000000000e+01,3.5707999999999998e+02,5.3560000000000002e+01,4.1060000000000002e+01,0.0000000000000000e+00,0.0000000000000000e+00,4.0960000000000002e+02,2.5600000000000001e+01,6.1875000000000000e+00,,0.0000000000000000e+00,5.7817599999999999e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",124,"P0005275",2.0000000000000000e+01,5.7600000000000000e+02,2.5960000000000002e+02," ",5.7600000000000000e+02,1.9144000000000000e+02,6.1299999999999999e+00,7.6500000000000004e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.9144000000000000e+02,1.2256000000000000e+02,3.4000000000000000e+01,1.1900000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5300000000000000e+02,2.0522000000000000e+02,3.0780000000000001e+01,2.3600000000000001e+01,0.0000000000000000e+00,0.0000000000000000e+00,5.7600000000000000e+02,2.8800000000000001e+01,7.6500000000000012e+00,,0.0000000000000000e+00,1.4952960000000001e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",125,"P0005901",1.0000000000000000e+01,5.7600000000000000e+02,1.4109999999999999e+02," ",1.0368000000000000e+03,9.6739999999999995e+01,6.2000000000000000e-01,1.4180000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,9.6739999999999995e+01,6.1899999999999995e+00,3.1500000000000000e+01,1.1025000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4175000000000000e+02,1.1153999999999999e+02,1.6730000000000000e+01,1.2830000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.0368000000000000e+03,5.7600000000000001e+01,7.8777777777777782e+00,,0.0000000000000000e+00,8.1273600000000006e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",85,"P0000905",8.0000000000000000e+02,4.0123000000000000e+04,1.0200000000000001e+01," ",2.5277490000000002e+04,2.9800000000000004e+00,2.2000000000000000e-01,4.8600000000000003e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,2.9800000000000004e+00,1.7494999999999999e+02,8.6400000000000000e+02,3.0240000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8880000000000000e+03,8.0600000000000005e+00,1.2100000000000000e+00,9.3000000000000005e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.5277490000000002e+04,5.0153750000000002e+01,7.7142857142857135e+00,,0.0000000000000000e+00,4.0925459999999998e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",122,"P0001330",3.0000000000000000e+01,5.7600000000000000e+02,2.4517000000000002e+02," ",3.2255999999999999e+03,1.4781999999999999e+02,2.7900000000000000e+00,4.3200000000000003e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.4781999999999999e+02,8.3709999999999994e+01,2.8800000000000000e+02,1.0080000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2960000000000000e+03,1.9381000000000000e+02,2.9070000000000000e+01,2.2289999999999999e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.2255999999999999e+03,1.9199999999999999e+01,7.7142857142857144e+00,,0.0000000000000000e+00,1.4121792000000001e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",83,"CARPI10",1.5000000000000000e+01,5.7600000000000000e+02,5.0944000000000005e+02," ",9.9839999999999998e+02,3.8000000000000000e+02,1.1230000000000000e+01,1.1490000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,3.8000000000000000e+02,1.6850999999999999e+02,3.8299999999999997e+01,1.3405000000000001e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7234999999999999e+02,4.0272000000000003e+02,6.0409999999999997e+01,4.6310000000000002e+01,0.0000000000000000e+00,0.0000000000000000e+00,9.9839999999999998e+02,3.8399999999999999e+01,6.6288461538461538e+00,,0.0000000000000000e+00,2.9343744000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",81,"HERRE18",5.0000000000000000e+01,2.4500000000000000e+03,6.4209999999999994e+01," ",1.0584000000000000e+04,1.3390000000000001e+01,3.8900000000000001e+00,3.3479999999999997e+01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,1.3390000000000001e+01,1.9459999999999999e+02,3.7200000000000000e+02,1.3020000000000000e+03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6740000000000000e+03,5.0759999999999998e+01,7.6100000000000003e+00,5.8399999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0584000000000000e+04,4.9000000000000000e+01,7.7499999999999982e+00,,0.0000000000000000e+00,1.5731450000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",117,"TAPON",4.0000000000000000e+01,2.3040000000000000e+03,1.9640000000000001e+01," ",2.0735999999999999e+03,8.4000000000000004e+00,2.9999999999999999e-02,7.0899999999999999e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,8.4000000000000004e+00,1.1099999999999999e+00,6.3000000000000000e+01,2.2050000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8350000000000000e+02,1.5520000000000000e+01,2.3300000000000001e+00,1.7900000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0735999999999999e+03,5.7600000000000001e+01,7.8777777777777782e+00,,0.0000000000000000e+00,4.5250559999999998e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",8,"*BACHEO7",1.6000000000000000e+02,2.8000000000000000e+03,1.2742000000000000e+02," ",1.6800000000000000e+03,7.8000000000000000e+01,1.8320000000000000e+01,4.4100000000000001e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,7.8000000000000000e+01,2.9316199999999999e+03,1.5668000000000001e+02,5.4838000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.0505999999999995e+02,1.0073000000000000e+02,1.5109999999999999e+01,1.1580000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,1.6800000000000000e+03,1.7500000000000000e+01,7.3499999999999996e+00,,0.0000000000000000e+00,3.5677600000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",9,"*PAVAS01",3.8000000000000000e+03,1.1200000000000000e+04,7.1200000000000001e+00," ",2.3578947368421052e+02,5.2500000000000000e+00,2.2000000000000000e-01,1.6000000000000000e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"N",,0.0000000000000000e+00,5.2500000000000000e+00,8.3793000000000006e+02,1.3888000000000000e+02,4.8607999999999998e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.2496000000000004e+02,5.6299999999999999e+00,8.3999999999999997e-01,6.5000000000000002e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.3578947368421052e+02,2.9473684210526314e+00,7.6000000000000005e+00,,0.0000000000000000e+00,7.9744000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
"576PDVS2",118,"TAPON1",8.0000000000000000e+02,1.1520000000000000e+03,3.3250000000000000e+01," ",1.4400000000000000e+02,2.5399999999999999e+01,0.0000000000000000e+00,8.9000000000000001e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.5000000000000000e+02,1.5000000000000000e+01,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00," ",0.0000000000000000e+00,,,"P",,1.6000000000000000e+01,2.5399999999999999e+01,1.1099999999999999e+00,1.5900000000000000e+02,5.5650000000000000e+02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1550000000000000e+02,2.6289999999999999e+01,3.9399999999999999e+00,3.0200000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4400000000000000e+02,1.4399999999999999e+00,7.1200000000000001e+00,,0.0000000000000000e+00,3.8304000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,
