CodObr,CodPar,NumPar,CodIns,CanIns,CosIns,Deprec,CodFam,Contad,CodAlt
"576PDVS2","P0005893",48,"EQUI0051",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75044,
"576PDVS2","P0005894",49,"EQUI0285",2.0000000000000000e+00,4.8969999999999999e+01,1.0000000000000000e-02,"00",75045,
"576PDVS2","P0005894",49,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75046,
"576PDVS2","P0005894",49,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75047,
"576PDVS2","P0005894",49,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75048,
"576PDVS2","P0005894",49,"EQUI0031",1.0000000000000000e+00,1.2000000000000000e+02,1.0000000000000000e+00,"00",75049,
"576PDVS2","P0005895",50,"EQUI0343",2.0000000000000000e+00,1.7763299999999999e+03,1.0000000000000000e-02,"00",75050,
"576PDVS2","P0005895",50,"EQUI0031",2.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75051,
"576PDVS2","P0005895",50,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75052,
"576PDVS2","P0005895",50,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75053,
"576PDVS2","P0005895",50,"EQUI0080",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75054,
"576PDVS2","P0003897",51,"EQUI0024",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75055,
"576PDVS2","P0003897",51,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75056,
"576PDVS2","P0003897",51,"EQUI0023",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75057,
"576PDVS2","P0003897",51,"EQUI0173",1.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75058,
"576PDVS2","P0003897",51,"EQUI0183",1.0000000000000000e+00,1.1550000000000001e+01,1.0000000000000000e-02,"00",75059,
"576PDVS2","P0003897",51,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75060,
"576PDVS2","P0003898",52,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75061,
"576PDVS2","P0003898",52,"EQUI0023",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75062,
"576PDVS2","P0003898",52,"EQUI0173",1.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75063,
"576PDVS2","P0003898",52,"EQUI0183",1.0000000000000000e+00,1.1550000000000001e+01,1.0000000000000000e-02,"00",75064,
"576PDVS2","P0003898",52,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75065,
"576PDVS2","P0003898",52,"EQUI0024",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75066,
"576PDVS2","P0003820",53,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75067,
"576PDVS2","P0003820",53,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75068,
"576PDVS2","P0003820",53,"EQUI0031",2.5000000000000000e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75069,
"576PDVS2","P0003820",53,"EQUI0229",2.0000000000000000e+00,1.3133000000000001e+02,1.0000000000000000e-02,"00",75070,
"576PDVS2","P0003820",53,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75071,
"576PDVS2","P0003821",54,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75072,
"576PDVS2","P0003821",54,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75073,
"576PDVS2","P0003821",54,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75074,
"576PDVS2","P0003821",54,"EQUI0031",2.5000000000000000e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75075,
"576PDVS2","P0003821",54,"EQUI0229",2.0000000000000000e+00,1.3133000000000001e+02,1.0000000000000000e-02,"00",75076,
"576PDVS2","P0005708",55,"EQUI0031",1.0000000000000001e-01,1.2000000000000000e+02,1.0000000000000000e+00,"00",75077,
"576PDVS2","P0005708",55,"EQUI0172",1.0000000000000000e+00,2.1930000000000000e+01,1.0000000000000000e+00,"00",75078,
"576PDVS2","P0005708",55,"EQUI0342",1.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75079,
"576PDVS2","P0005708",55,"EQUI0219",1.0000000000000000e+00,4.3500000000000000e+01,1.0000000000000000e-02,"00",75080,
"576PDVS2","P0005708",55,"EQUI0001",1.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75081,
"576PDVS2","P0000160",56,"EQUI0284",2.0000000000000000e+00,5.0000000000000000e+01,1.0000000000000000e-02,"00",75082,
"576PDVS2","P0000160",56,"EQUI0279",2.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75083,
"576PDVS2","P0000160",56,"EQUI0243",1.0000000000000001e-01,1.2000000000000000e+02,8.0000000000000002e-03,"00",75084,
"576PDVS2","P0000160",56,"EQUI0061",4.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75085,
"576PDVS2","P0000147",57,"EQUI0284",3.0000000000000000e+00,5.0000000000000000e+01,1.0000000000000000e-02,"00",75086,
"576PDVS2","P0000147",57,"EQUI0015",2.0000000000000000e+00,6.0000000000000000e+01,1.0000000000000000e-02,"00",75087,
"576PDVS2","P0000147",57,"EQUI0279",1.0000000000000000e+01,4.0000000000000000e+01,1.0000000000000000e-02,"00",75088,
"576PDVS2","P0000176",58,"EQUI0259",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"00",75089,
"576PDVS2","P0000176",58,"EQUI0284",2.0000000000000000e+00,5.0000000000000000e+01,1.0000000000000000e-02,"00",75090,
"576PDVS2","P0000176",58,"EQUI0279",8.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75091,
"576PDVS2","P0000176",58,"EQUI0243",1.0000000000000000e+00,1.2000000000000000e+02,8.0000000000000002e-03,"00",75092,
"576PDVS2","P0000176",58,"EQUI0061",2.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75093,
"576PDVS2","P0000645",59,"EQUI0109",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75094,
"576PDVS2","P0000645",59,"EQUI0342",4.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75095,
"576PDVS2","P0000645",59,"EQUI0001",4.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75096,
"576PDVS2","P0000645",59,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75097,
"576PDVS2","P0000645",59,"EQUI0124",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75098,
"576PDVS2","P0000647",60,"EQUI0109",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75099,
"576PDVS2","P0000647",60,"EQUI0342",4.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75100,
"576PDVS2","P0000647",60,"EQUI0001",4.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75101,
"576PDVS2","P0000647",60,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75102,
"576PDVS2","P0000647",60,"EQUI0124",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75103,
"576PDVS2","EDF-9004",61,"EQUI0109",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75104,
"576PDVS2","EDF-9004",61,"EQUI0342",4.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75105,
"576PDVS2","EDF-9004",61,"EQUI0001",4.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75106,
"576PDVS2","EDF-9004",61,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75107,
"576PDVS2","EDF-9004",61,"EQUI0124",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"01",75108,
"576PDVS2","P0000648",62,"EQUI0342",4.0000000000000000e+00,2.5000000000000000e+01,1.0000000000000000e-02,"01",75109,
"576PDVS2","P0000648",62,"EQUI0001",4.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75110,
"576PDVS2","P0000648",62,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75111,
"576PDVS2","P0000648",62,"EQUI0080",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75112,
"576PDVS2","P0002330",63,"EQUI0015",2.0000000000000000e+00,6.0000000000000000e+01,1.0000000000000000e-02,"00",75113,
"576PDVS2","P0002330",63,"EQUI0322",2.0000000000000000e+00,5.0000000000000000e+01,1.0000000000000000e-02,"00",75114,
"576PDVS2","P0002330",63,"EQUI0253",2.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75115,
"576PDVS2","P0002330",63,"EQUI0177",2.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75116,
"576PDVS2","P0002330",63,"EQUI0275",2.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75117,
"576PDVS2","P0002330",63,"EQUI0073",3.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75118,
"576PDVS2","P0002330",63,"EQUI0326",3.3000000000000002e-01,5.0000000000000000e+02,2.5000000000000001e-03,"00",75119,
"576PDVS2","P0002330",63,"EQUI0068",1.0000000000000000e+00,1.5000000000000000e+01,1.2000000000000000e-02,"00",75120,
"576PDVS2","P0002330",63,"EQUI0063",1.0000000000000000e+00,1.9000000000000000e+02,5.0000000000000001e-03,"00",75121,
"576PDVS2","P0002330",63,"EQUI0007",2.0000000000000000e+00,6.0000000000000000e+01,1.0000000000000000e+00,"00",75122,
"576PDVS2","P0000211",64,"EQUI0259",1.0000000000000000e+00,1.5000000000000000e+02,1.0000000000000000e+00,"00",75123,
"576PDVS2","P0000211",64,"EQUI0362",2.0000000000000000e+00,1.2000000000000000e+03,4.0000000000000001e-03,"00",75124,
"576PDVS2","P0000211",64,"EQUI0279",3.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75125,
"576PDVS2","P0000211",64,"EQUI0069",2.0000000000000000e+00,4.1180000000000000e+01,1.0000000000000000e-02,"00",75126,
"576PDVS2","P0000211",64,"EQUI0063",4.0000000000000000e+00,1.9000000000000000e+02,5.0000000000000001e-03,"00",75127,
"576PDVS2","P0000211",64,"FIORI",2.0000000000000000e+00,3.0000000000000000e+02,1.0000000000000000e+00,"01",75128,
"576PDVS2","P0005904",65,"EQUI0362",2.0000000000000000e+00,1.2000000000000000e+03,4.0000000000000001e-03,"00",75129,
"576PDVS2","P0005904",65,"EQUI0279",3.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75130,
"576PDVS2","P0005904",65,"EQUI0116",2.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75131,
"576PDVS2","P0005904",65,"EQUI0063",4.0000000000000000e+00,1.9000000000000000e+02,5.0000000000000001e-03,"00",75132,
"576PDVS2","P0005904",65,"FIORI",1.0000000000000000e+00,3.0000000000000000e+02,1.0000000000000000e+00,"01",75133,
"576PDVS2","P0000653",66,"EQUI0342",1.4000000000000000e+01,2.5000000000000000e+01,1.0000000000000000e-02,"01",75134,
"576PDVS2","P0000653",66,"EQUI0001",1.2000000000000000e+01,1.8000000000000000e+01,1.0000000000000000e-02,"01",75135,
"576PDVS2","P0000653",66,"EQUI0073",1.2000000000000000e+01,3.0000000000000000e+01,1.0000000000000000e-02,"01",75136,
"576PDVS2","P0000653",66,"EQUI0080",8.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"00",75137,
"576PDVS2","P0000653",66,"EQUI0201",5.0000000000000000e-01,1.5000000000000000e+05,2.0000000000000000e-03,"00",75138,
"576PDVS2","P0005902",67,"EQUI0005",4.0000000000000000e+00,7.4461400000000003e+03,5.0000000000000001e-03,"00",75139,
"576PDVS2","P0005902",67,"EQUI0253",2.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75140,
"576PDVS2","P0005902",67,"EQUI0177",2.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75141,
"576PDVS2","P0005902",67,"EQUI0275",2.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75142,
"576PDVS2","P0005902",67,"ENCOFRAD",1.0000000000000000e+00,5.0000000000000000e+05,6.3000000000000000e-03,"00",75143,
"576PDVS2","P0005902",67,"EQUI0042",1.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"00",75144,
"576PDVS2","P0005815",68,"EQUI0362",2.0000000000000000e+00,1.2000000000000000e+03,4.0000000000000001e-03,"00",75145,
"576PDVS2","P0005815",68,"EQUI0279",3.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75146,
"576PDVS2","P0005815",68,"EQUI0116",2.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75147,
"576PDVS2","P0005815",68,"EQUI0063",4.0000000000000000e+00,1.9000000000000000e+02,5.0000000000000001e-03,"00",75148,
"576PDVS2","P0005815",68,"BOMCON",1.0000000000000000e+00,1.5000000000000000e+05,2.0000000000000000e-03,"00",75149,
"576PDVS2","P0005815",68,"FIORI",2.0000000000000000e+00,3.0000000000000000e+02,1.0000000000000000e+00,"01",75150,
"576PDVS2","P0000822",69,"EQUI0312",2.0000000000000000e+00,2.5600000000000001e+01,1.0000000000000000e-02,"00",75151,
"576PDVS2","P0000822",69,"EQUI0026",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75152,
"576PDVS2","P0000822",69,"EQUI0173",1.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75153,
"576PDVS2","P0003174",70,"EQUI0279",5.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75154,
"576PDVS2","P0003174",70,"EQUI0069",2.0000000000000000e+00,4.1180000000000000e+01,1.0000000000000000e-02,"00",75155,
"576PDVS2","P0003174",70,"EQUI0061",2.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75156,
"576PDVS2","P0003174",70,"BOMCON",1.0000000000000000e+00,1.5000000000000000e+05,2.0000000000000000e-03,"00",75157,
"576PDVS2","P0003174",70,"FIORI",1.0000000000000000e+00,3.0000000000000000e+02,1.0000000000000000e+00,"01",75158,
"576PDVS2","*ALBAÑ52",71,"*EQUIP05",1.0000000000000000e+00,2.5516000000000000e+02,1.0000000000000000e-02,"01",75159,
"576PDVS2","*ALBAÑ52",71,"COP078",2.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"00",75160,
"576PDVS2","*ALBAÑ52",71,"FIORI",2.0000000000000000e+00,3.0000000000000000e+02,1.0000000000000000e+00,"01",75161,
"576PDVS2","*ALBAÑ52",71,"BOMCON",1.0000000000000000e+00,1.5000000000000000e+05,2.0000000000000000e-03,"00",75162,
"576PDVS2","P0000696",72,"EQUI0351",2.0000000000000000e+00,1.1250000000000000e+01,1.0000000000000000e-02,"00",75163,
"576PDVS2","P0000696",72,"EQUI0286",1.0000000000000000e+00,6.3000000000000000e+01,1.0000000000000000e-02,"00",75164,
"576PDVS2","P0000696",72,"EQUI0279",3.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75165,
"576PDVS2","P0000696",72,"EQUI0116",2.0000000000000000e+00,7.0120000000000005e+01,1.0000000000000000e-02,"00",75166,
"576PDVS2","P0000696",72,"EQUI0296",1.0000000000000000e+00,7.6189999999999998e+01,1.0000000000000000e-02,"00",75167,
"576PDVS2","P0000696",72,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75168,
"576PDVS2","P0000696",72,"EQUI0061",2.0000000000000000e+00,8.0000000000000000e+01,3.5000000000000001e-03,"00",75169,
"576PDVS2","P0000726",73,"COP078",3.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"00",75170,
"576PDVS2","P0000726",73,"EQUI0351",1.0000000000000000e+01,1.1250000000000000e+01,1.0000000000000000e-02,"00",75171,
"576PDVS2","P0000726",73,"EQUI0286",1.0000000000000000e+00,6.3000000000000000e+01,1.0000000000000000e-02,"00",75172,
"576PDVS2","P0000726",73,"EQUI0279",2.0000000000000000e+01,4.0000000000000000e+01,1.0000000000000000e-02,"00",75173,
"576PDVS2","P0000726",73,"EQUI0116",2.0000000000000000e+01,7.0120000000000005e+01,1.0000000000000000e-02,"00",75174,
"576PDVS2","P0000726",73,"EQUI0296",5.0000000000000000e+00,7.6189999999999998e+01,1.0000000000000000e-02,"00",75175,
"576PDVS2","P0000726",73,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75176,
"576PDVS2","P0000726",73,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75177,
"576PDVS2","P0000726",73,"EQUI0061",2.0000000000000000e+01,8.0000000000000000e+01,3.5000000000000001e-03,"00",75178,
"576PDVS2","P0000726",73,"EQUI0007",1.0000000000000000e+01,6.0000000000000000e+01,1.0000000000000000e+00,"00",75179,
"576PDVS2","P0000738",74,"COP078",3.0000000000000000e+00,2.5000000000000000e+02,1.0000000000000000e+00,"00",75180,
"576PDVS2","P0000738",74,"EQUI0005",1.0000000000000000e+01,7.4461400000000003e+03,5.0000000000000001e-03,"00",75181,
"576PDVS2","P0000738",74,"EQUI0351",1.0000000000000000e+01,1.1250000000000000e+01,1.0000000000000000e-02,"00",75182,
"576PDVS2","P0000738",74,"EQUI0286",1.0000000000000000e+00,6.3000000000000000e+01,1.0000000000000000e-02,"00",75183,
"576PDVS2","P0000738",74,"EQUI0279",1.0000000000000000e+01,4.0000000000000000e+01,1.0000000000000000e-02,"00",75184,
"576PDVS2","P0000738",74,"EQUI0116",1.0000000000000000e+01,7.0120000000000005e+01,1.0000000000000000e-02,"00",75185,
"576PDVS2","P0000738",74,"EQUI0296",1.0000000000000000e+00,7.6189999999999998e+01,1.0000000000000000e-02,"00",75186,
"576PDVS2","P0000738",74,"EQUI0275",1.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75187,
"576PDVS2","P0000738",74,"EQUI0073",1.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75188,
"576PDVS2","P0000738",74,"EQUI0061",1.0000000000000000e+01,8.0000000000000000e+01,3.5000000000000001e-03,"00",75189,
"576PDVS2","ALBAÑ27",75,"*EQUIP06",1.5000000000000000e+01,5.9100000000000001e+01,2.0000000000000000e-03,"01",75190,
"576PDVS2","ALBAÑ27",75,"*EQUIP05",1.5000000000000000e+01,2.5516000000000000e+02,1.0000000000000000e-02,"01",75191,
"576PDVS2","ALBAÑ28",76,"*EQUIP06",1.5000000000000000e+01,5.9100000000000001e+01,2.0000000000000000e-03,"01",75192,
"576PDVS2","ALBAÑ28",76,"*EQUIP05",1.5000000000000000e+01,2.5516000000000000e+02,1.0000000000000000e-02,"01",75193,
"576PDVS2","P0002544",77,"EQUI0253",1.0000000000000000e+01,4.0000000000000000e+01,1.0000000000000000e-02,"00",75194,
"576PDVS2","P0002544",77,"EQUI0275",4.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75195,
"576PDVS2","P0002544",77,"EQUI0073",4.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75196,
"576PDVS2","P0002544",77,"EQUI0181",1.0000000000000000e+01,4.5000000000000000e+02,3.5000000000000001e-03,"00",75197,
"576PDVS2","P0002544",77,"EQUI0335",1.0000000000000000e+01,3.4000000000000000e+02,1.0000000000000000e-02,"00",75198,
"576PDVS2","EDF-0901",78,"EQUI0217",4.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75199,
"576PDVS2","EDF-0901",78,"EQUI0253",4.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75200,
"576PDVS2","EDF-0901",78,"EQUI0275",4.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75201,
"576PDVS2","EDF-0901",78,"EQUI0073",4.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75202,
"576PDVS2","EDF-0901",78,"EQUI0181",1.0000000000000000e+00,4.5000000000000000e+02,3.5000000000000001e-03,"00",75203,
"576PDVS2","EDF-0901",78,"EQUI0333",1.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"01",75204,
"576PDVS2","P0000855",79,"EQUI0253",8.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75205,
"576PDVS2","P0000855",79,"EQUI0177",8.0000000000000000e+00,1.0000000000000000e+02,1.0000000000000000e-02,"00",75206,
"576PDVS2","P0000855",79,"EQUI0275",4.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75207,
"576PDVS2","P0000855",79,"EQUI0073",4.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75208,
"576PDVS2","P0000855",79,"EQUI0323",4.0000000000000000e+00,1.0105900000000000e+03,1.0000000000000000e-02,"00",75209,
"576PDVS2","P0000855",79,"EQUI0335",4.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"00",75210,
"576PDVS2","P0000849",80,"EQUI0335",1.0000000000000000e+01,3.4000000000000000e+02,1.0000000000000000e-02,"00",75211,
"576PDVS2","P0000849",80,"EQUI0296",1.0000000000000000e+01,7.6189999999999998e+01,1.0000000000000000e-02,"00",75212,
"576PDVS2","P0000849",80,"EQUI0275",8.0000000000000000e+00,8.0000000000000000e+01,1.0000000000000000e-02,"00",75213,
"576PDVS2","P0000849",80,"EQUI0073",4.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75214,
"576PDVS2","HERRE18",81,"*WINCHE1",1.0000000000000000e+00,6.3000000000000000e+04,2.5000000000000001e-03,"01",75215,
"576PDVS2","HERRE18",81,"EQUI0143",4.0000000000000000e+00,2.6500000000000000e+03,3.5000000000000001e-03,"00",75216,
"576PDVS2","P0000909",82,"EQUI0335",8.0000000000000000e+00,3.4000000000000000e+02,1.0000000000000000e-02,"00",75217,
"576PDVS2","P0000909",82,"EQUI0217",8.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75218,
"576PDVS2","P0000909",82,"EQUI0253",4.0000000000000000e+00,4.0000000000000000e+01,1.0000000000000000e-02,"00",75219,
"576PDVS2","P0000909",82,"EQUI0073",4.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75220,
"576PDVS2","CARPI10",83,"*WINCHE1",1.0000000000000000e+00,6.3000000000000000e+04,2.5000000000000001e-03,"01",75221,
"576PDVS2","CARPI10",83,"*EQUIP04",1.0000000000000000e+00,1.1011500000000001e+03,1.0000000000000000e-02,"01",75222,
"576PDVS2","P0000904",84,"EQUI0312",2.0000000000000000e+01,2.5600000000000001e+01,1.0000000000000000e-02,"00",75223,
"576PDVS2","P0000904",84,"EQUI0194",2.0000000000000000e+01,6.7640000000000001e+01,1.0000000000000000e-02,"00",75224,
"576PDVS2","P0000904",84,"EQUI0014",2.0000000000000000e+01,2.9039999999999999e+01,1.0000000000000000e-02,"00",75225,
"576PDVS2","P0000904",84,"EQUI0173",2.0000000000000000e+01,5.7854999999999995e+02,1.0000000000000000e-02,"00",75226,
"576PDVS2","P0000904",84,"EQUI0183",2.0000000000000000e+01,1.1550000000000001e+01,1.0000000000000000e-02,"00",75227,
"576PDVS2","P0000904",84,"EQUI0175",2.0000000000000000e+01,2.9272000000000003e+02,5.0000000000000001e-03,"00",75228,
"576PDVS2","P0000904",84,"EQUI0026",2.0000000000000000e+01,8.0000000000000000e+00,1.0000000000000000e-02,"00",75229,
"576PDVS2","P0000904",84,"EQUI0024",2.0000000000000000e+01,8.0000000000000000e+00,1.0000000000000000e-02,"00",75230,
"576PDVS2","P0000905",85,"EQUI0312",2.0000000000000000e+01,2.5600000000000001e+01,1.0000000000000000e-02,"00",75231,
"576PDVS2","P0000905",85,"EQUI0194",2.0000000000000000e+01,6.7640000000000001e+01,1.0000000000000000e-02,"00",75232,
"576PDVS2","P0000905",85,"EQUI0014",2.0000000000000000e+01,2.9039999999999999e+01,1.0000000000000000e-02,"00",75233,
"576PDVS2","P0000905",85,"EQUI0173",2.0000000000000000e+01,5.7854999999999995e+02,1.0000000000000000e-02,"00",75234,
"576PDVS2","P0000905",85,"EQUI0183",2.0000000000000000e+01,1.1550000000000001e+01,1.0000000000000000e-02,"00",75235,
"576PDVS2","P0000905",85,"EQUI0175",2.0000000000000000e+01,2.9272000000000003e+02,5.0000000000000001e-03,"00",75236,
"576PDVS2","P0000905",85,"EQUI0026",2.0000000000000000e+01,8.0000000000000000e+00,1.0000000000000000e-02,"00",75237,
"576PDVS2","P0000905",85,"EQUI0024",2.0000000000000000e+01,8.0000000000000000e+00,1.0000000000000000e-02,"00",75238,
"576PDVS2","P0000896",86,"EQUI0173",1.0000000000000000e+00,5.7854999999999995e+02,1.0000000000000000e-02,"00",75239,
"576PDVS2","P0000896",86,"EQUI0183",2.0000000000000000e+00,1.1550000000000001e+01,1.0000000000000000e-02,"00",75240,
"576PDVS2","P0000896",86,"EQUI0175",1.0000000000000000e+00,2.9272000000000003e+02,5.0000000000000001e-03,"00",75241,
"576PDVS2","P0000896",86,"EQUI0026",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75242,
"576PDVS2","P0000896",86,"EQUI0024",2.0000000000000000e+00,8.0000000000000000e+00,1.0000000000000000e-02,"00",75243,
"576PDVS2","P0000935",87,"EQUI0174",5.0000000000000001e-03,4.8304000000000002e+02,5.0000000000000001e-03,"00",75244,
"576PDVS2","P0000935",87,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75245,
"576PDVS2","P0000935",87,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75246,
"576PDVS2","P0000935",87,"EQUI0318",2.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75247,
"576PDVS2","P0000935",87,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75248,
"576PDVS2","P0000935",87,"EQUI0288",6.6000000000000003e-01,6.9825000000000000e+03,5.0000000000000001e-03,"00",75249,
"576PDVS2","P0000930",88,"EQUI0217",1.0000000000000000e+00,2.1361000000000001e+02,1.0000000000000000e-02,"00",75250,
"576PDVS2","P0000930",88,"EQUI0001",2.0000000000000000e+00,1.8000000000000000e+01,1.0000000000000000e-02,"01",75251,
"576PDVS2","P0000930",88,"EQUI0318",2.0000000000000000e+00,6.6780000000000001e+01,1.0000000000000000e-02,"00",75252,
"576PDVS2","P0000930",88,"EQUI0073",2.0000000000000000e+00,3.0000000000000000e+01,1.0000000000000000e-02,"01",75253,
